,course_name_x,course_name_y,jaccard
6907565,"Structures en béton, chapitres choisis",Ponts en béton,0.5735080058224163
6907116,"Structures en béton, chapitres choisis",Matériaux et structures,0.5276315789473685
6906349,"Structures en béton, chapitres choisis",Dynamique des structures,0.47875354107648727
6906511,"Structures en béton, chapitres choisis",Esthétique des ouvrages de génie civil,0.43458475540386804
6907827,"Structures en béton, chapitres choisis",Seismic engineering,0.3940345368916798
6907425,"Structures en béton, chapitres choisis","Organisation, économie et droit de la construction I",0.3732620320855615
6907228,"Structures en béton, chapitres choisis",Modélisation numérique des solides et structures,0.3579154375614553
6907566,"Structures en béton, chapitres choisis",Ponts en métal,0.35526315789473684
6910155,Structures en métal,Mécanique des sols et écoulements souterrains,0.8998968008255934
6910959,Structures en métal,Sécurité et fiabilité,0.8658658658658659
6910816,Structures en métal,Statique II,0.7922497308934338
6910156,Structures en métal,Mécanique des structures (pour GC),0.7583333333333333
6910146,Structures en métal,Mécanique des fluides (pour GC),0.7375105842506351
6910867,Structures en métal,Structures en béton,0.6918238993710691
6910325,Structures en métal,Ouvrages géotechniques,0.6262729124236253
6913761,Structures en métal I,Structures en béton I,0.9407665505226481
6913767,Structures en métal I,Structures en métal II,0.9078014184397163
6913762,Structures en métal I,Structures en béton II,0.8982456140350877
6913053,Structures en métal I,Mécanique des structures et solides III,0.778169014084507
6914243,Structures en métal I,Ville et transport I,0.7491638795986622
6913054,Structures en métal I,Mécanique des structures et solides V,0.7237762237762237
6911946,Structures en métal I,Conception des voies de circulation,0.6905537459283387
6916655,Structures en métal II,Structures en béton II,0.9589552238805971
6916659,Structures en métal II,Structures en métal I,0.9078014184397163
6916654,Structures en métal II,Structures en béton I,0.8982456140350877
6917136,Structures en métal II,Ville et transport I,0.7789473684210526
6915946,Structures en métal II,Mécanique des structures et solides III,0.7781818181818182
6915947,Structures en métal II,Mécanique des structures et solides V,0.7536764705882353
6914839,Structures en métal II,Conception des voies de circulation,0.6822742474916388
6919550,"Structures en métal, chapitres choisis","Structures en béton, chapitres choisis",0.6161764705882353
6919137,"Structures en métal, chapitres choisis",Ponts en béton,0.6137339055793991
6918688,"Structures en métal, chapitres choisis",Matériaux et structures,0.5587096774193548
6917921,"Structures en métal, chapitres choisis",Dynamique des structures,0.46503178928247046
6918083,"Structures en métal, chapitres choisis",Esthétique des ouvrages de génie civil,0.4501108647450111
6918997,"Structures en métal, chapitres choisis","Organisation, économie et droit de la construction I",0.4040084388185654
6919556,"Structures en métal, chapitres choisis",Structures existantes I : Sécurité et durabilité,0.37761377613776137
6919138,"Structures en métal, chapitres choisis",Ponts en métal,0.35669781931464173
6917439,"Structures en métal, chapitres choisis",Barrages et ouvrages hydrauliques annexes,0.34814814814814815
6921987,Structures et propriétés physiques,Physique et technologie des semiconducteurs,0.2
6922300,Structures et propriétés physiques,Selected topics in functional materials,0.04
6920822,Structures et propriétés physiques,Déformation et rupture à basse température,0.015151515151515152
6925343,Structures existantes I : Sécurité et durabilité,Structures existantes II : Interventions,0.5802047781569966
6925730,Structures existantes I : Sécurité et durabilité,UE : Environnement et GC,0.5482912332838039
6924783,Structures existantes I : Sécurité et durabilité,"Organisation, économie et droit de la construction I",0.5407319952774499
6923098,Structures existantes I : Sécurité et durabilité,Analyse de risques,0.5233968804159446
6924217,Structures existantes I : Sécurité et durabilité,Interaction sol-structure,0.4559322033898305
6924474,Structures existantes I : Sécurité et durabilité,Matériaux et structures,0.4520884520884521
6923707,Structures existantes I : Sécurité et durabilité,Dynamique des structures,0.41696428571428573
6928235,Structures existantes II : Interventions,Structures existantes I : Sécurité et durabilité,0.5802047781569966
6926923,Structures existantes II : Interventions,Génie parasismique,0.5010615711252654
6928623,Structures existantes II : Interventions,UE : Environnement et GC,0.41423948220064727
6927817,Structures existantes II : Interventions,Ponts en métal,0.4133611691022965
6927110,Structures existantes II : Interventions,Interaction sol-structure,0.40162271805273836
6926762,Structures existantes II : Interventions,Esthétique des ouvrages de génie civil,0.397741530740276
6927676,Structures existantes II : Interventions,"Organisation, économie et droit de la construction I",0.39338235294117646
6930577,"Structures existantes, bases",Ouvrages hydrauliques et aménagements hydroélectriques,0.6772151898734177
6931131,"Structures existantes, bases","Structures existantes, chapitres choisis",0.653012048192771
6929762,"Structures existantes, bases",Geomechanics,0.6440329218106996
6930971,"Structures existantes, bases",Seismic engineering,0.4130841121495327
6928818,"Structures existantes, bases",Advanced steel design,0.39371980676328505
6928890,"Structures existantes, bases",Analyse et gestion de risques,0.3877551020408163
6934023,"Structures existantes, chapitres choisis","Structures existantes, bases",0.653012048192771
6933470,"Structures existantes, chapitres choisis",Ouvrages hydrauliques et aménagements hydroélectriques,0.5678733031674208
6932655,"Structures existantes, chapitres choisis",Geomechanics,0.5420353982300885
6931711,"Structures existantes, chapitres choisis",Advanced steel design,0.4751552795031056
6933864,"Structures existantes, chapitres choisis",Seismic engineering,0.4501108647450111
6936756,Student seminar: information systems in biology,Security protocols and applications,0.13333333333333333
6935051,Student seminar: information systems in biology,Computational genomics,0.07692307692307693
6936975,Student seminar: information systems in biology,Systèmes et programmation génétiques,0.06666666666666667
6937457,Student seminar: security protocols and applications,Advanced cryptography,0.2553191489361702
6938952,Student seminar: security protocols and applications,Media security,0.17142857142857143
6938883,Student seminar: security protocols and applications,Management de la sécurité des technologies de l'information,0.14814814814814814
6937531,Student seminar: security protocols and applications,Algorithms in public-key cryptology,0.11363636363636363
6937748,Student seminar: security protocols and applications,Biometrics,0.09022556390977443
6937522,Student seminar: security protocols and applications,Algebra for digital communications,0.0891089108910891
6940989,Studio MA1 (Bosshard Vaquer),De la structure à l'ornement: une histoire culturelle de la construction,0.11842105263157894
6941732,Studio MA1 (Bosshard Vaquer),Les voies de l'eau,0.09278350515463918
6942713,Studio MA1 (Bosshard Vaquer),Studio MA2 (Streich),0.08823529411764706
6942710,Studio MA1 (Bosshard Vaquer),Studio MA2 (Bosshard Vaquer),0.08333333333333333
6945604,Studio MA1 (Giuliani et Hönger),Studio MA2 (Giuliani et Hönger),0.16666666666666666
6945606,Studio MA1 (Giuliani et Hönger),Studio MA2 (Streich),0.10344827586206896
6946035,Studio MA1 (Giuliani et Hönger),UE O : Béton. Matière de construction,0.09722222222222222
6948498,Studio MA1 (Gugger),Studio MA2 (Gugger),0.9090909090909091
6947518,Studio MA1 (Gugger),Les voies de l'eau,0.2
6948252,Studio MA1 (Gugger),Représentation de l'espace,0.13725490196078433
6946775,Studio MA1 (Gugger),De la structure à l'ornement: une histoire culturelle de la construction,0.12418300653594772
6951389,Studio MA1 (Streich),Studio MA2 (Bosshard Vaquer),0.1951219512195122
6949668,Studio MA1 (Streich),De la structure à l'ornement: une histoire culturelle de la construction,0.18421052631578946
6951390,Studio MA1 (Streich),Studio MA2 (Giuliani et Hönger),0.16326530612244897
6951402,Studio MA1 (Streich),Superarchitecture / Superactualité,0.1326530612244898
6951392,Studio MA1 (Streich),Studio MA2 (Streich),0.11904761904761904
6954281,Studio MA2 (Bosshard Vaquer),Studio MA1 (Streich),0.1951219512195122
6952561,Studio MA2 (Bosshard Vaquer),De la structure à l'ornement: une histoire culturelle de la construction,0.11920529801324503
6954278,Studio MA2 (Bosshard Vaquer),Studio MA1 (Bosshard Vaquer),0.08333333333333333
6952346,Studio MA2 (Bosshard Vaquer),Cinéma et architecture,0.07894736842105263
6957172,Studio MA2 (Giuliani et Hönger),Studio MA1 (Giuliani et Hönger),0.16666666666666666
6957174,Studio MA2 (Giuliani et Hönger),Studio MA1 (Streich),0.16326530612244897
6955454,Studio MA2 (Giuliani et Hönger),De la structure à l'ornement: une histoire culturelle de la construction,0.12738853503184713
6957188,Studio MA2 (Giuliani et Hönger),Superarchitecture / Superactualité,0.1134020618556701
6960066,Studio MA2 (Gugger),Studio MA1 (Gugger),0.9090909090909091
6959090,Studio MA2 (Gugger),Les voies de l'eau,0.17777777777777778
6959824,Studio MA2 (Gugger),Représentation de l'espace,0.14285714285714285
6958347,Studio MA2 (Gugger),De la structure à l'ornement: une histoire culturelle de la construction,0.1111111111111111
6962960,Studio MA2 (Streich),Studio MA1 (Streich),0.11904761904761904
6962958,Studio MA2 (Streich),Studio MA1 (Giuliani et Hönger),0.10344827586206896
6961240,Studio MA2 (Streich),De la structure à l'ornement: une histoire culturelle de la construction,0.09868421052631579
6962957,Studio MA2 (Streich),Studio MA1 (Bosshard Vaquer),0.08823529411764706
6964873,Sublinear algorithms for big data analysis,Learning theory,0.16883116883116883
6963977,Sublinear algorithms for big data analysis,Computational complexity,0.0975609756097561
6963523,Sublinear algorithms for big data analysis,Advanced probability and applications,0.088
6965456,Sublinear algorithms for big data analysis,Probabilistic methods,0.07017543859649122
6964940,Sublinear algorithms for big data analysis,Markov chains and algorithmic applications,0.06451612903225806
6968753,"Summer School Lausanne ""From Pop to Zen""",Summer School Shanghai/Bangalore ,0.26666666666666666
6967656,"Summer School Lausanne ""From Pop to Zen""",Introduction to contemporary Asian civilizations,0.25
6967228,"Summer School Lausanne ""From Pop to Zen""",Entrepreneurship (Spring),0.0136986301369863
6970549,Summer School Shanghai/Bangalore ,Introduction to contemporary Asian civilizations,0.875
6971645,Summer School Shanghai/Bangalore ,"Summer School Lausanne ""From Pop to Zen""",0.26666666666666666
6970718,Summer School Shanghai/Bangalore ,Managing Asia : Elephants and dragons are different species,0.14285714285714285
6974445,Summer School on Advanced Electronic Structure Theory in Condensed Matter Physics,Some aspects of topology in condensed matter physics,0.044444444444444446
6974544,Summer School on Advanced Electronic Structure Theory in Condensed Matter Physics,Summer School on Quantum Magnetism,0.01834862385321101
6974985,Summer School on Advanced Electronic Structure Theory in Condensed Matter Physics,Using Mathematica to analyse and model experimental data,0.017964071856287425
6976591,Summer School on Computational Methods for Economists: Text analysis and agent-based models,Microeconomics,0.015151515151515152
6979487,Summer School on Micro and Optical Technologies in Biomedical Science (2018),Microfluidics for lab-on-a-chip,0.05952380952380952
6979702,Summer School on Micro and Optical Technologies in Biomedical Science (2018),Optical MEMS and micro-optics,0.010638297872340425
6984999,Summer School on Quantum Magnetism,Introduction to Frustrated Magnetism,0.1111111111111111
6986017,Summer School on Quantum Magnetism,Some aspects of topology in condensed matter physics,0.10810810810810811
6983720,Summer School on Quantum Magnetism,Advanced Topics in Quantum Sciences and Technologies,0.03125
6989303,Summer School on Reproducibility in Computational Sciences 2019,Topics in Computational Social Science (2019),0.03125
6987828,Summer School on Reproducibility in Computational Sciences 2019,Information theory and coding,0.0014104372355430183
6988052,Summer School on Reproducibility in Computational Sciences 2019,Machine learning,0.0012515644555694619
6990170,Superarchitecture / Superactualité,De la structure à l'ornement: une histoire culturelle de la construction,0.3050847457627119
6990913,Superarchitecture / Superactualité,Les voies de l'eau,0.15172413793103448
6991647,Superarchitecture / Superactualité,Représentation de l'espace,0.14705882352941177
6991890,Superarchitecture / Superactualité,Studio MA1 (Streich),0.1326530612244898
6990197,Superarchitecture / Superactualité,Difficult Double Double Histories,0.12301587301587301
6991892,Superarchitecture / Superactualité,Studio MA2 (Giuliani et Hönger),0.1134020618556701
6992485,Supersonic and hypersonic flows,Aeroelasticity and fluid-structure interaction,0.04580152671755725
6993637,Supersonic and hypersonic flows,Instability and turbulence,0.04
6993238,Supersonic and hypersonic flows,Eléments finis en fluides incompressibles,0.031746031746031744
6994080,Supersonic and hypersonic flows,Méthodes des différences et volumes finis,0.02702702702702703
6995955,Superstudio,De la structure à l'ornement,0.7093142272262026
6996739,Superstudio,Magma et principes,0.5315040650406504
6995880,Superstudio,Construction et durabilité VI,0.5021231422505308
6996316,Superstudio,Gestion du projet d'architecture,0.4936102236421725
6996016,Superstudio,"Droit de l'architecte, introduction : contrats et concours",0.42507002801120447
6995879,Superstudio,Construction et durabilité V,0.4176882661996497
6997843,Superstudio,Théorie de l'architecture VII,0.37210718635809986
6995504,Superstudio,Arts et histoires de l'environnement II,0.36160714285714285
6995503,Superstudio,Arts et histoires de l'environnement I,0.358719646799117
6997840,Superstudio,Théorie de l'architecture III,0.34561049445005043
7000162,Supply chain management,Principles of finance,0.25539568345323743
6999612,Supply chain management,Logistique et analyse de la demande,0.25252525252525254
6999123,Supply chain management,Financial & managerial accounting,0.25
6998363,Supply chain management,Applied probability & stochastic processes,0.22185430463576158
7000269,Supply chain management,Quantitative systems modeling techniques,0.2057142857142857
6998793,Supply chain management,Corporate governance,0.17857142857142858
7003481,Supraconductivité I,Supraconductivité II,0.28
7001902,Supraconductivité I,Electronique industrielle II,0.2047244094488189
7003504,Supraconductivité I,Systèmes d'électronique de puissance et entraînements,0.20454545454545456
7001901,Supraconductivité I,Electronique industrielle I,0.20245398773006135
7003516,Supraconductivité I,Systèmes hybrides I,0.20238095238095238
7003252,Supraconductivité I,Régimes transitoires des machines électriques,0.18840579710144928
7003521,Supraconductivité I,Systèmes multivariables II,0.17880794701986755
7001817,Supraconductivité I,Dynamique des réseaux,0.16981132075471697
7006373,Supraconductivité II,Supraconductivité I,0.28
7006410,Supraconductivité II,Systèmes hybrides II,0.09090909090909091
7006396,Supraconductivité II,Systèmes d'électronique de puissance,0.08928571428571429
7004683,Supraconductivité II,Dispositifs électroniques à semi-conducteurs,0.08196721311475409
7004425,Supraconductivité II,Circuits et techniques HF et VHF I,0.075
7009102,Supramolecular aspects of polymeric materials,"Semiconductor materials and properties, from the bulk to the nanostructure",0.20606060606060606
7009107,Supramolecular aspects of polymeric materials,Seminar series on advances in materials,0.13636363636363635
7008678,Supramolecular aspects of polymeric materials,"Organic electronic materials - synthesis, applications, properties",0.13551401869158877
7008815,Supramolecular aspects of polymeric materials,Polyelectrolytes and biopolymers,0.13013698630136986
7007552,Supramolecular aspects of polymeric materials,Dielectric and optical properties of materials,0.12837837837837837
7008679,Supramolecular aspects of polymeric materials,Organic semiconductors,0.12359550561797752
7006923,Supramolecular aspects of polymeric materials,Advanced semiconductor nanomaterials,0.1232876712328767
7007537,Supramolecular aspects of polymeric materials,Deformation and fracture Laboratory Work,0.11931818181818182
7008818,Supramolecular aspects of polymeric materials,Polymer physical chemistry and materials properties,0.11707317073170732
7012115,Supramolecular chemistry,Structure and reactivity,0.3673469387755102
7010144,Supramolecular chemistry,Cellular signalling,0.34782608695652173
7010160,Supramolecular chemistry,Chemical biology ,0.3118279569892473
7014710,Surface analysis,Properties of semiconductors and related nanostructures,0.184
7014972,Surface analysis,Statistical mechanics,0.17307692307692307
7013642,Surface analysis,Fundamentals of solid-state materials,0.17094017094017094
7016339,Surfaces and interfaces,Elaboration des céramiques et des colloïdes +TP,0.905940594059406
7017046,Surfaces and interfaces,Matériaux de construction + TP,0.8811881188118812
7016887,Surfaces and interfaces,Introduction à la microscopie + TP,0.8738317757009346
7016155,Surfaces and interfaces,Corrosion et protection des métaux + TP,0.8578199052132701
7015936,Surfaces and interfaces,"Ceramics, structures and properties + TP",0.839622641509434
7017605,Surfaces and interfaces,Propriétés fonctionnelles des matériaux,0.7620967741935484
7019525,Surfaces minimales,Géométrie riemannienne,0.37254901960784315
7019336,Surfaces minimales,Espaces vectoriels topologiques I,0.3333333333333333
7019337,Surfaces minimales,Espaces vectoriels topologiques II,0.2571428571428571
7018577,Surfaces minimales,Analyse fonctionnelle,0.25
7019521,Surfaces minimales,Géométrie hyperbolique et surfaces de Riemann,0.22727272727272727
7019571,Surfaces minimales,Homologie et cohomologie,0.22448979591836735
7022015,Sustainability assessment,Development engineering,0.07964601769911504
7022240,Sustainability assessment,Experimental design and data analysis with R,0.05
7023623,Sustainability assessment,Solid waste engineering,0.046511627906976744
7021890,Sustainability assessment,Concepts in ecological engineering,0.03759398496240601
7024908,Sustainability assessment of urban systems,Development engineering,0.22012578616352202
7025141,Sustainability assessment of urban systems,Exploratory data analysis and geovisualization,0.1951219512195122
7025070,Sustainability assessment of urban systems,Energy conversion and renewable energy,0.16666666666666666
7025403,Sustainability assessment of urban systems,Image processing for Earth observation,0.16379310344827586
7026564,Sustainability assessment of urban systems,Statistiques multivariables avec R,0.14166666666666666
7024310,Sustainability assessment of urban systems,Air pollution and climate change,0.12589073634204276
7029183,Sustainable logistics systems,Public transportation systems,0.4642857142857143
7029858,Sustainable logistics systems,Transportation economics,0.4642857142857143
7027786,Sustainable logistics systems,Deep Learning for autonomous vehicles,0.19230769230769232
7028341,Sustainable logistics systems,Infrastructures de transport II,0.16216216216216217
7031598,Swarm intelligence,Models of biological sensory-motor systems,0.21875
7030973,Swarm intelligence,Foundations of image science,0.15579710144927536
7031595,Swarm intelligence,Modelling the immune system,0.14666666666666667
7031644,Swarm intelligence,Multimedia documents,0.13350785340314136
7031012,Swarm intelligence,Genetic and developmental computing architectures,0.12727272727272726
7032720,Swarm intelligence,Traitement automatique de la parole,0.10876132930513595
7030532,Swarm intelligence,Computational processing of textual data,0.10697674418604651
7037414,"Synapses, Networks and Sensory Processing",Molecular Neurobiology and Neurodegenerative Disease,0.5
7037640,"Synapses, Networks and Sensory Processing","Perception, Emotions & Cognition",0.5
7037180,"Synapses, Networks and Sensory Processing",Landmark papers in Cancer,0.25
7038705,"Synthesis, analysis and verification",Advanced compiler construction,0.12094395280235988
7040268,"Synthesis, analysis and verification",Model-based system design,0.0970873786407767
7039654,"Synthesis, analysis and verification",Foundations of software,0.08703703703703704
7039781,"Synthesis, analysis and verification",Gödel and recursivity,0.08247422680412371
7039254,"Synthesis, analysis and verification",Concurrent algorithms,0.0718232044198895
7038709,"Synthesis, analysis and verification",Advanced computer networks and distributed systems,0.06315789473684211
7040699,"Synthesis, analysis and verification",Program parallelization on PC clusters,0.051643192488262914
7038756,"Synthesis, analysis and verification",Advanced theoretical computer science,0.04524886877828054
7042025,Synthèse asymétrique,Chimie préparative III,0.928374655647383
7043761,Synthèse asymétrique,Résonance magnétique nucléaire,0.6557377049180327
7042016,Synthèse asymétrique,Chimie médicinale,0.6038781163434903
7042022,Synthèse asymétrique,Chimie physique expérimentale,0.5637707948243993
7043201,Synthèse asymétrique,Molecular and cellular biophysics I,0.5448851774530271
7044496,System identification,Advanced control systems,0.3940594059405941
7044953,System identification,Commande non linéaire,0.31864406779661014
7046053,System identification,Model predictive control,0.27796610169491526
7046918,System identification,Systèmes mécatroniques,0.2292576419213974
7046185,System identification,Networked control systems,0.22747747747747749
7046111,System identification,Multivariable control,0.1906005221932115
7044735,System identification,Bases de la robotique,0.18174204355108878
7046638,System identification,Robotique industrielle et appliquée,0.16716867469879518
7046636,System identification,Robotics practicals,0.15263157894736842
7046914,System identification,Systèmes multivariables,0.1445358401880141
7045459,System identification,Fundamentals of computer aided manufacturing,0.137546468401487
7046761,System identification,Solid mechanics,0.13626834381551362
7045215,System identification,Dynamique des systèmes mécaniques,0.13407258064516128
7049184,Systemic & strategic problem solving,Organizational behavior,0.125
7048148,Systemic & strategic problem solving,Economics of innovation and IP,0.045454545454545456
7048619,Systemic & strategic problem solving,Intercultural presentation skills,0.043478260869565216
7053124,Systems and architectures for signal processing,Wireless receivers: algorithms and architectures,0.12340425531914893
7050261,Systems and architectures for signal processing,Advanced VLSI design,0.11965811965811966
7052125,Systems and architectures for signal processing,Photonic systems and technology,0.11564625850340136
7051631,Systems and architectures for signal processing,Lab in signal and image processing,0.0891089108910891
7050247,Systems and architectures for signal processing,A network tour of data science,0.07782101167315175
7051755,Systems and architectures for signal processing,Mathematics of data: from theory to computation,0.07258064516129033
7055160,Systems engineering,Product design: managing projects and innovations,0.9444444444444444
7055159,Systems engineering,Product design in a team,0.9239130434782609
7054058,Systems engineering,Evolutionary robotics,0.27058823529411763
7055315,Systems engineering,Robotics practicals,0.22327044025157233
7054595,Systems engineering,Machine learning programming,0.2018348623853211
7057413,Systems for data science,Lab in data science,0.21348314606741572
7058379,Systems for data science,Statistics for data science,0.2047244094488189
7057838,Systems for data science,Optimization for machine learning,0.12060301507537688
7058998,"Systems, architectures and methodologies for information and signal processing",Advanced signal processing,0.1232876712328767
7060804,"Systems, architectures and methodologies for information and signal processing",Photonic systems and technology,0.09285714285714286
7061249,"Systems, architectures and methodologies for information and signal processing",Speech processing,0.08379888268156424
7060271,"Systems, architectures and methodologies for information and signal processing",Introduction à l'acoustique appliquée,0.07865168539325842
7059283,"Systems, architectures and methodologies for information and signal processing",Brain computer interaction,0.07518796992481203
7061803,"Systems, architectures and methodologies for information and signal processing",Wireless receivers: algorithms and architectures,0.06751054852320675
7060114,"Systems, architectures and methodologies for information and signal processing",Image communication,0.06666666666666667
7060112,"Systems, architectures and methodologies for information and signal processing",Image analysis and pattern recognition,0.06091370558375635
7063266,Système d'Information Géographique (SIG),Législation environnementale et droit de la construction,0.6134020618556701
7063912,Système d'Information Géographique (SIG),Quantitative methods II,0.5561719833564494
7062897,Système d'Information Géographique (SIG),"Génie sanitaire, gestion des eaux et des déchets",0.5378266850068776
7064088,Système d'Information Géographique (SIG),"Signals, instruments and systems",0.5268225584594223
7063376,Système d'Information Géographique (SIG),Microbiologie pour l'ingénieur,0.5
7061964,Système d'Information Géographique (SIG),Analyse des polluants dans l'environnement,0.494475138121547
7061967,Système d'Information Géographique (SIG),"Analyse du cycle de vie, écobilan",0.46511627906976744
7064031,Système d'Information Géographique (SIG),Sciences du sol,0.46499477533960293
7063521,Système d'Information Géographique (SIG),Méthodes quantitatives I,0.4238143289606458
7063963,Système d'Information Géographique (SIG),Remédiation des sites,0.41770401106500693
7062604,Système d'Information Géographique (SIG),Ecologie générale,0.4175365344467641
7063653,Système d'Information Géographique (SIG),Ouvrages et aménagements hydrauliques,0.3531714956930305
7062707,Système d'Information Géographique (SIG),Environmental chemistry,0.3525423728813559
7062991,Système d'Information Géographique (SIG),Hydrology for engineer,0.34954954954954953
7061944,Système d'Information Géographique (SIG),Aménagement et gestion du territoire,0.3449612403100775
7066769,Systèmes d'exploitation,Projet de génie logiciel I,0.6883561643835616
7066770,Systèmes d'exploitation,Projet de génie logiciel II,0.6872852233676976
7067172,Systèmes d'exploitation,Systèmes répartis,0.44482758620689655
7065253,Systèmes d'exploitation,Computer graphics,0.43672456575682383
7065991,Systèmes d'exploitation,Introduction au marketing et à la finance,0.3720316622691293
7067281,Systèmes d'exploitation,Théorie de l'information,0.36097560975609755
7064984,Systèmes d'exploitation,Bases de données,0.329700272479564
7068329,Systèmes d'électronique de puissance,Dispositifs électroniques à semi-conducteurs,0.3472222222222222
7069121,Systèmes d'électronique de puissance,Matériaux de l'électrotechnique,0.2465753424657534
7070056,Systèmes d'électronique de puissance,Systèmes hybrides II,0.24074074074074073
7069404,Systèmes d'électronique de puissance,Optimisation des réseaux,0.23595505617977527
7070055,Systèmes d'électronique de puissance,Systèmes hybrides I,0.225
7068969,Systèmes d'électronique de puissance,Introduction à la théorie de l'information et de la communication,0.21705426356589147
7071334,Systèmes d'électronique de puissance et entraînements,Electronique industrielle II,0.47706422018348627
7072684,Systèmes d'électronique de puissance et entraînements,Régimes transitoires des machines électriques,0.4700854700854701
7072948,Systèmes d'électronique de puissance et entraînements,Systèmes hybrides I,0.4155844155844156
7071249,Systèmes d'électronique de puissance et entraînements,Dynamique des réseaux,0.375886524822695
7071333,Systèmes d'électronique de puissance et entraînements,Electronique industrielle I,0.3691275167785235
7072660,Systèmes d'électronique de puissance et entraînements,Restructuration des réseaux et dérégulation,0.3252032520325203
7074123,Systèmes de management environnementaux,Droit : contrats et responsabilité professionnelle,0.3684895833333333
7074177,Systèmes de management environnementaux,Ecologie industrielle,0.3568281938325991
7076260,Systèmes de management environnementaux,Water and wastewater treatment,0.26902173913043476
7075565,Systèmes de management environnementaux,Risques hydrologiques et aménagements,0.2689210950080515
7075707,Systèmes de management environnementaux,Spatial statistics and analysis,0.24066924066924067
7076262,Systèmes de management environnementaux,Water resources engineering,0.2293144208037825
7074437,Systèmes de management environnementaux,Gestion intégrée des eaux,0.224
7074308,Systèmes de management environnementaux,Etudes d'impact,0.22280334728033474
7073539,Systèmes de management environnementaux,"Analyse du cycle de vie, écobilan",0.22148541114058357
7074562,Systèmes de management environnementaux,Hydrologie urbaine,0.21553090332805072
7074174,Systèmes de management environnementaux,Ecologie des écosystèmes et du paysage,0.21513002364066194
7074283,Systèmes de management environnementaux,Environmental transport phenomena,0.20515970515970516
7078592,Systèmes de mesures informatisées,Solidification,0.28169014084507044
7078344,Systèmes de mesures informatisées,"Projet en matériaux, par équipe",0.2708333333333333
7078789,Systèmes de mesures informatisées,Technologie des Composites,0.2345679012345679
7077045,Systèmes de mesures informatisées,Déformation et rupture à haute température,0.22857142857142856
7079050,Systèmes de mesures informatisées,Tribologie,0.2112676056338028
7077042,Systèmes de mesures informatisées,Déformation et rupture TP,0.20512820512820512
7082039,Systèmes de transports,Villes et transports,0.4617117117117117
7080107,Systèmes de transports,Exploitation ferroviaire,0.3081395348837209
7079738,Systèmes de transports,Conception des infrastructures de transport,0.2923076923076923
7079856,Systèmes de transports,Decision-aid methodologies in transportation,0.28273809523809523
7080183,Systèmes de transports,Fundamentals of traffic operations and control,0.2780952380952381
7082045,Systèmes de transports,Voies de circulation,0.2680965147453083
7079320,Systèmes de transports,Analyse de risques,0.2631578947368421
7082633,Systèmes de transports I,Conception des voies de circulation,0.7667844522968198
7083741,Systèmes de transports I,Mécanique des structures et solides V,0.7111913357400722
7084930,Systèmes de transports I,Ville et transport I,0.6912751677852349
7084454,Systèmes de transports I,Structures en métal II,0.65814696485623
7084449,Systèmes de transports I,Structures en béton II,0.6518987341772152
7084453,Systèmes de transports I,Structures en métal I,0.636085626911315
7084448,Systèmes de transports I,Structures en béton I,0.6303030303030303
7083740,Systèmes de transports I,Mécanique des structures et solides III,0.5477707006369427
7082196,Systèmes de transports I,Aménagements hydrauliques I,0.5466666666666666
7084253,Systèmes de transports I,Réalisation des infrastructures de transport,0.5052356020942408
7083689,Systèmes de transports I,Modélisation des systèmes Énergie et Transports,0.4596100278551532
7087824,Systèmes de transports II,Ville et transport II,0.39285714285714285
7086666,Systèmes de transports II,Méthodologie d'aide à la décision dans le domaine des transports,0.2616822429906542
7087715,Systèmes de transports II,Transport et télématique,0.2328767123287671
7085762,Systèmes de transports II,Economie des transports,0.22279792746113988
7087405,Systèmes de transports II,Systèmes de transports I,0.19298245614035087
7087146,Systèmes de transports II,Réalisation des infrastructures de transport,0.1804733727810651
7086582,Systèmes de transports II,Modélisation des systèmes Énergie et Transports,0.17966101694915254
7085678,Systèmes de transports II,Dimensionnement des infrastructures de transport,0.176
7087823,Systèmes de transports II,Ville et transport I,0.15901060070671377
7085990,Systèmes de transports II,Gestion de la maintenance des infrastructures,0.15723270440251572
7087346,Systèmes de transports II,Structures en métal I,0.15064102564102563
7089214,Systèmes de télécommunications,Introduction à la photonique,0.7959183673469388
7088668,Systèmes de télécommunications,Electroacoustique,0.7115384615384616
7090590,Systèmes de télécommunications,Traitement des signaux,0.6186440677966102
7088465,Systèmes de télécommunications,Conversion d'énergie,0.5686274509803921
7090302,Systèmes de télécommunications,Systèmes embarqués microprogrammés,0.488135593220339
7088321,Systèmes de télécommunications,Circuits et systèmes électroniques II,0.3574766355140187
7090343,Systèmes de télécommunications,TP en conversion d'énergie,0.3466666666666667
7089382,Systèmes de télécommunications,Measuring systems,0.3333333333333333
7088587,Systèmes de télécommunications,Distribution de l'énergie électrique,0.3253968253968254
7092410,Systèmes dynamiques,Mécanique des milieux continus,0.9275603663613655
7093205,Systèmes dynamiques,Systèmes mécaniques,0.6474694589877836
7092766,Systèmes dynamiques,Procédés de production,0.6440092165898618
7091577,Systèmes dynamiques,Electronique,0.6295774647887324
7093300,Systèmes dynamiques,Thermodynamique et énergétique I,0.6026380873866447
7092206,Systèmes dynamiques,Machines électriques (pour GM),0.5972318339100346
7092426,Systèmes dynamiques,Mécanique vibratoire,0.5750670241286864
7092433,Systèmes dynamiques,Méthode des éléments finis,0.5720961281708945
